NRC,id_aula,url
2181,33342,https://platform.ecala.net/course/view.php?id=33342
2988,31808,https://platform.ecala.net/course/view.php?id=31808
2182,32071,https://platform.ecala.net/course/view.php?id=32071
2190,31922,https://platform.ecala.net/course/view.php?id=31922
2188,32677,https://platform.ecala.net/course/view.php?id=32677
3021,31813,https://platform.ecala.net/course/view.php?id=31813
3115,31816,https://platform.ecala.net/course/view.php?id=31816
2189,32377,https://platform.ecala.net/course/view.php?id=32377
2180,32205,https://platform.ecala.net/course/view.php?id=32205
2168,33010,https://platform.ecala.net/course/view.php?id=33010
2802,31795,https://platform.ecala.net/course/view.php?id=31795
2170,33620,https://platform.ecala.net/course/view.php?id=33620
2167,31902,https://platform.ecala.net/course/view.php?id=31902
2164,33542,https://platform.ecala.net/course/view.php?id=33542
2733,31791,https://platform.ecala.net/course/view.php?id=31791
2749,31793,https://platform.ecala.net/course/view.php?id=31793
2175,31903,https://platform.ecala.net/course/view.php?id=31903
2176,32551,https://platform.ecala.net/course/view.php?id=32551
2171,31921,https://platform.ecala.net/course/view.php?id=31921
2172,32070,https://platform.ecala.net/course/view.php?id=32070
2173,32269,https://platform.ecala.net/course/view.php?id=32269
2459,33117,https://platform.ecala.net/course/view.php?id=33117
2460,33116,https://platform.ecala.net/course/view.php?id=33116
2462,33115,https://platform.ecala.net/course/view.php?id=33115
2801,32114,https://platform.ecala.net/course/view.php?id=32114
2671,32102,https://platform.ecala.net/course/view.php?id=32102
2445,33266,https://platform.ecala.net/course/view.php?id=33266
2775,32107,https://platform.ecala.net/course/view.php?id=32107
2447,32689,https://platform.ecala.net/course/view.php?id=32689
2673,32103,https://platform.ecala.net/course/view.php?id=32103
2730,32104,https://platform.ecala.net/course/view.php?id=32104
2718,32105,https://platform.ecala.net/course/view.php?id=32105
3074,32127,https://platform.ecala.net/course/view.php?id=32127
2492,33777,https://platform.ecala.net/course/view.php?id=33777
3411,32152,https://platform.ecala.net/course/view.php?id=32152
3386,32151,https://platform.ecala.net/course/view.php?id=32151
3361,32146,https://platform.ecala.net/course/view.php?id=32146
2490,33279,https://platform.ecala.net/course/view.php?id=33279
2491,33989,https://platform.ecala.net/course/view.php?id=33989
3422,32147,https://platform.ecala.net/course/view.php?id=32147
3571,32157,https://platform.ecala.net/course/view.php?id=32157
3630,32160,https://platform.ecala.net/course/view.php?id=32160
3499,32154,https://platform.ecala.net/course/view.php?id=32154
3140,32131,https://platform.ecala.net/course/view.php?id=32131
2477,33364,https://platform.ecala.net/course/view.php?id=33364
3164,32133,https://platform.ecala.net/course/view.php?id=32133
3236,32141,https://platform.ecala.net/course/view.php?id=32141
3230,32137,https://platform.ecala.net/course/view.php?id=32137
2461,32088,https://platform.ecala.net/course/view.php?id=32088
2628,31916,https://platform.ecala.net/course/view.php?id=31916
3683,31910,https://platform.ecala.net/course/view.php?id=31910
2388,31912,https://platform.ecala.net/course/view.php?id=31912
2437,31948,https://platform.ecala.net/course/view.php?id=31948
3158,31944,https://platform.ecala.net/course/view.php?id=31944
2946,31940,https://platform.ecala.net/course/view.php?id=31940
3692,31943,https://platform.ecala.net/course/view.php?id=31943
4038,31942,https://platform.ecala.net/course/view.php?id=31942
3985,31906,https://platform.ecala.net/course/view.php?id=31906
2265,32680,https://platform.ecala.net/course/view.php?id=32680
2266,33860,https://platform.ecala.net/course/view.php?id=33860
2263,33011,https://platform.ecala.net/course/view.php?id=33011
2260,33433,https://platform.ecala.net/course/view.php?id=33433
2261,32563,https://platform.ecala.net/course/view.php?id=32563
2262,33345,https://platform.ecala.net/course/view.php?id=33345
2274,32383,https://platform.ecala.net/course/view.php?id=32383
2267,31904,https://platform.ecala.net/course/view.php?id=31904
2268,33545,https://platform.ecala.net/course/view.php?id=33545
2270,32076,https://platform.ecala.net/course/view.php?id=32076
2269,33505,https://platform.ecala.net/course/view.php?id=33505
2409,33801,https://platform.ecala.net/course/view.php?id=33801
2410,33558,https://platform.ecala.net/course/view.php?id=33558
2414,33963,https://platform.ecala.net/course/view.php?id=33963
2434,32297,https://platform.ecala.net/course/view.php?id=32297
2436,33563,https://platform.ecala.net/course/view.php?id=33563
2435,32690,https://platform.ecala.net/course/view.php?id=32690
2722,31964,https://platform.ecala.net/course/view.php?id=31964
2394,33503,https://platform.ecala.net/course/view.php?id=33503
2393,33112,https://platform.ecala.net/course/view.php?id=33112
2389,32570,https://platform.ecala.net/course/view.php?id=32570
1755,33604,https://platform.ecala.net/course/view.php?id=33604
1754,33191,https://platform.ecala.net/course/view.php?id=33191
1827,33209,https://platform.ecala.net/course/view.php?id=33209
1822,33223,https://platform.ecala.net/course/view.php?id=33223
1823,33606,https://platform.ecala.net/course/view.php?id=33606
1722,32649,https://platform.ecala.net/course/view.php?id=32649
4080,31310,https://platform.ecala.net/course/view.php?id=31310
3828,31314,https://platform.ecala.net/course/view.php?id=31314
3866,31313,https://platform.ecala.net/course/view.php?id=31313
1721,32210,https://platform.ecala.net/course/view.php?id=32210
3984,31331,https://platform.ecala.net/course/view.php?id=31331
4007,31315,https://platform.ecala.net/course/view.php?id=31315
2676,31481,https://platform.ecala.net/course/view.php?id=31481
2731,31480,https://platform.ecala.net/course/view.php?id=31480
2696,31482,https://platform.ecala.net/course/view.php?id=31482
1885,32051,https://platform.ecala.net/course/view.php?id=32051
1881,33608,https://platform.ecala.net/course/view.php?id=33608
2402,31457,https://platform.ecala.net/course/view.php?id=31457
2259,31449,https://platform.ecala.net/course/view.php?id=31449
2390,31458,https://platform.ecala.net/course/view.php?id=31458
2413,31460,https://platform.ecala.net/course/view.php?id=31460
2179,31445,https://platform.ecala.net/course/view.php?id=31445
2629,31475,https://platform.ecala.net/course/view.php?id=31475
2717,31478,https://platform.ecala.net/course/view.php?id=31478
3138,31241,https://platform.ecala.net/course/view.php?id=31241
3043,31235,https://platform.ecala.net/course/view.php?id=31235
1644,33706,https://platform.ecala.net/course/view.php?id=33706
1635,33601,https://platform.ecala.net/course/view.php?id=33601
1631,33522,https://platform.ecala.net/course/view.php?id=33522
1628,33362,https://platform.ecala.net/course/view.php?id=33362
2726,31217,https://platform.ecala.net/course/view.php?id=31217
1629,32033,https://platform.ecala.net/course/view.php?id=32033
1630,31407,https://platform.ecala.net/course/view.php?id=31407
1642,31716,https://platform.ecala.net/course/view.php?id=31716
1643,31718,https://platform.ecala.net/course/view.php?id=31718
1641,32510,https://platform.ecala.net/course/view.php?id=32510
2916,31229,https://platform.ecala.net/course/view.php?id=31229
4077,31294,https://platform.ecala.net/course/view.php?id=31294
1706,31416,https://platform.ecala.net/course/view.php?id=31416
3990,31297,https://platform.ecala.net/course/view.php?id=31297
3910,31291,https://platform.ecala.net/course/view.php?id=31291
3894,31288,https://platform.ecala.net/course/view.php?id=31288
1697,31319,https://platform.ecala.net/course/view.php?id=31319
1698,32586,https://platform.ecala.net/course/view.php?id=32586
3784,31289,https://platform.ecala.net/course/view.php?id=31289
1713,33281,https://platform.ecala.net/course/view.php?id=33281
3941,31303,https://platform.ecala.net/course/view.php?id=31303
1716,31726,https://platform.ecala.net/course/view.php?id=31726
1712,33710,https://platform.ecala.net/course/view.php?id=33710
3975,31299,https://platform.ecala.net/course/view.php?id=31299
4113,31301,https://platform.ecala.net/course/view.php?id=31301
3559,31270,https://platform.ecala.net/course/view.php?id=31270
3560,31269,https://platform.ecala.net/course/view.php?id=31269
3604,31273,https://platform.ecala.net/course/view.php?id=31273
3589,31272,https://platform.ecala.net/course/view.php?id=31272
3523,31268,https://platform.ecala.net/course/view.php?id=31268
3504,31261,https://platform.ecala.net/course/view.php?id=31261
3548,31266,https://platform.ecala.net/course/view.php?id=31266
3533,31265,https://platform.ecala.net/course/view.php?id=31265
3879,31283,https://platform.ecala.net/course/view.php?id=31283
3748,31285,https://platform.ecala.net/course/view.php?id=31285
1691,32946,https://platform.ecala.net/course/view.php?id=32946
3725,31280,https://platform.ecala.net/course/view.php?id=31280
3773,31282,https://platform.ecala.net/course/view.php?id=31282
1992,32807,https://platform.ecala.net/course/view.php?id=32807
1991,32667,https://platform.ecala.net/course/view.php?id=32667
1989,32364,https://platform.ecala.net/course/view.php?id=32364
2000,32794,https://platform.ecala.net/course/view.php?id=32794
1999,33098,https://platform.ecala.net/course/view.php?id=33098
3926,31600,https://platform.ecala.net/course/view.php?id=31600
2001,33536,https://platform.ecala.net/course/view.php?id=33536
1998,33427,https://platform.ecala.net/course/view.php?id=33427
2804,31596,https://platform.ecala.net/course/view.php?id=31596
1997,32365,https://platform.ecala.net/course/view.php?id=32365
1982,33894,https://platform.ecala.net/course/view.php?id=33894
4078,31569,https://platform.ecala.net/course/view.php?id=31569
4057,31570,https://platform.ecala.net/course/view.php?id=31570
1955,33584,https://platform.ecala.net/course/view.php?id=33584
1956,32665,https://platform.ecala.net/course/view.php?id=32665
1977,33096,https://platform.ecala.net/course/view.php?id=33096
3987,31580,https://platform.ecala.net/course/view.php?id=31580
1980,33611,https://platform.ecala.net/course/view.php?id=33611
4042,31574,https://platform.ecala.net/course/view.php?id=31574
2002,32366,https://platform.ecala.net/course/view.php?id=32366
2092,32808,https://platform.ecala.net/course/view.php?id=32808
2091,32068,https://platform.ecala.net/course/view.php?id=32068
2093,32272,https://platform.ecala.net/course/view.php?id=32272
2124,32067,https://platform.ecala.net/course/view.php?id=32067
2125,32796,https://platform.ecala.net/course/view.php?id=32796
2438,31609,https://platform.ecala.net/course/view.php?id=31609
2158,31617,https://platform.ecala.net/course/view.php?id=31617
2412,31626,https://platform.ecala.net/course/view.php?id=31626
3405,31621,https://platform.ecala.net/course/view.php?id=31621
3223,31515,https://platform.ecala.net/course/view.php?id=31515
3519,31529,https://platform.ecala.net/course/view.php?id=31529
3483,31530,https://platform.ecala.net/course/view.php?id=31530
3443,31526,https://platform.ecala.net/course/view.php?id=31526
3120,31505,https://platform.ecala.net/course/view.php?id=31505
3912,31552,https://platform.ecala.net/course/view.php?id=31552
1940,31738,https://platform.ecala.net/course/view.php?id=31738
1937,33094,https://platform.ecala.net/course/view.php?id=33094
3750,31548,https://platform.ecala.net/course/view.php?id=31548
1938,32363,https://platform.ecala.net/course/view.php?id=32363
1939,31739,https://platform.ecala.net/course/view.php?id=31739
3817,31550,https://platform.ecala.net/course/view.php?id=31550
4006,31560,https://platform.ecala.net/course/view.php?id=31560
4053,31561,https://platform.ecala.net/course/view.php?id=31561
3996,31564,https://platform.ecala.net/course/view.php?id=31564
4004,31562,https://platform.ecala.net/course/view.php?id=31562
3916,31559,https://platform.ecala.net/course/view.php?id=31559
3835,31556,https://platform.ecala.net/course/view.php?id=31556
1946,33097,https://platform.ecala.net/course/view.php?id=33097
1945,33685,https://platform.ecala.net/course/view.php?id=33685
3552,31534,https://platform.ecala.net/course/view.php?id=31534
3498,31532,https://platform.ecala.net/course/view.php?id=31532
3513,31533,https://platform.ecala.net/course/view.php?id=31533
3655,31543,https://platform.ecala.net/course/view.php?id=31543
2982,33140,https://platform.ecala.net/course/view.php?id=33140
2985,33835,https://platform.ecala.net/course/view.php?id=33835
3314,32598,https://platform.ecala.net/course/view.php?id=32598
3185,32569,https://platform.ecala.net/course/view.php?id=32569
3545,32568,https://platform.ecala.net/course/view.php?id=32568
3030,34045,https://platform.ecala.net/course/view.php?id=34045
2991,33144,https://platform.ecala.net/course/view.php?id=33144
2989,33882,https://platform.ecala.net/course/view.php?id=33882
2994,33983,https://platform.ecala.net/course/view.php?id=33983
3061,32628,https://platform.ecala.net/course/view.php?id=32628
2999,34006,https://platform.ecala.net/course/view.php?id=34006
2993,33984,https://platform.ecala.net/course/view.php?id=33984
3591,32541,https://platform.ecala.net/course/view.php?id=32541
3760,32476,https://platform.ecala.net/course/view.php?id=32476
3832,32475,https://platform.ecala.net/course/view.php?id=32475
2913,32718,https://platform.ecala.net/course/view.php?id=32718
3232,32539,https://platform.ecala.net/course/view.php?id=32539
3270,32540,https://platform.ecala.net/course/view.php?id=32540
4442,36088,https://platform.ecala.net/course/view.php?id=36088
3633,32519,https://platform.ecala.net/course/view.php?id=32519
3507,32516,https://platform.ecala.net/course/view.php?id=32516
3402,32518,https://platform.ecala.net/course/view.php?id=32518
3682,32751,https://platform.ecala.net/course/view.php?id=32751
3638,32750,https://platform.ecala.net/course/view.php?id=32750
3695,32752,https://platform.ecala.net/course/view.php?id=32752
3121,32996,https://platform.ecala.net/course/view.php?id=32996
3834,32756,https://platform.ecala.net/course/view.php?id=32756
3567,32745,https://platform.ecala.net/course/view.php?id=32745
3273,32736,https://platform.ecala.net/course/view.php?id=32736
3489,32741,https://platform.ecala.net/course/view.php?id=32741
3505,32744,https://platform.ecala.net/course/view.php?id=32744
3590,32787,https://platform.ecala.net/course/view.php?id=32787
3145,33680,https://platform.ecala.net/course/view.php?id=33680
3833,32811,https://platform.ecala.net/course/view.php?id=32811
3780,32770,https://platform.ecala.net/course/view.php?id=32770
4448,36117,https://platform.ecala.net/course/view.php?id=36117
4828,37497,https://platform.ecala.net/course/view.php?id=37497
3063,33932,https://platform.ecala.net/course/view.php?id=33932
3079,33004,https://platform.ecala.net/course/view.php?id=33004
3078,32726,https://platform.ecala.net/course/view.php?id=32726
3196,32731,https://platform.ecala.net/course/view.php?id=32731
3267,32734,https://platform.ecala.net/course/view.php?id=32734
3157,32727,https://platform.ecala.net/course/view.php?id=32727
2790,32267,https://platform.ecala.net/course/view.php?id=32267
3680,32262,https://platform.ecala.net/course/view.php?id=32262
3439,32261,https://platform.ecala.net/course/view.php?id=32261
3123,32231,https://platform.ecala.net/course/view.php?id=32231
2650,33991,https://platform.ecala.net/course/view.php?id=33991
3477,32229,https://platform.ecala.net/course/view.php?id=32229
4433,36071,https://platform.ecala.net/course/view.php?id=36071
3810,32279,https://platform.ecala.net/course/view.php?id=32279
3503,32291,https://platform.ecala.net/course/view.php?id=32291
3794,32281,https://platform.ecala.net/course/view.php?id=32281
3225,32287,https://platform.ecala.net/course/view.php?id=32287
3854,32176,https://platform.ecala.net/course/view.php?id=32176
2586,32404,https://platform.ecala.net/course/view.php?id=32404
2587,32696,https://platform.ecala.net/course/view.php?id=32696
2624,33990,https://platform.ecala.net/course/view.php?id=33990
2623,33510,https://platform.ecala.net/course/view.php?id=33510
2622,33960,https://platform.ecala.net/course/view.php?id=33960
3761,32195,https://platform.ecala.net/course/view.php?id=32195
3853,32193,https://platform.ecala.net/course/view.php?id=32193
3531,32208,https://platform.ecala.net/course/view.php?id=32208
3119,32209,https://platform.ecala.net/course/view.php?id=32209
3109,32435,https://platform.ecala.net/course/view.php?id=32435
3156,32440,https://platform.ecala.net/course/view.php?id=32440
3228,32442,https://platform.ecala.net/course/view.php?id=32442
3184,32439,https://platform.ecala.net/course/view.php?id=32439
3154,32438,https://platform.ecala.net/course/view.php?id=32438
3001,32427,https://platform.ecala.net/course/view.php?id=32427
2796,33815,https://platform.ecala.net/course/view.php?id=33815
3530,32459,https://platform.ecala.net/course/view.php?id=32459
3601,32464,https://platform.ecala.net/course/view.php?id=32464
3643,32468,https://platform.ecala.net/course/view.php?id=32468
3658,32469,https://platform.ecala.net/course/view.php?id=32469
3684,32465,https://platform.ecala.net/course/view.php?id=32465
3614,32466,https://platform.ecala.net/course/view.php?id=32466
3388,32452,https://platform.ecala.net/course/view.php?id=32452
2741,33939,https://platform.ecala.net/course/view.php?id=33939
2752,32409,https://platform.ecala.net/course/view.php?id=32409
2750,33995,https://platform.ecala.net/course/view.php?id=33995
2748,32824,https://platform.ecala.net/course/view.php?id=32824
2760,32536,https://platform.ecala.net/course/view.php?id=32536
2757,32708,https://platform.ecala.net/course/view.php?id=32708
2765,32840,https://platform.ecala.net/course/view.php?id=32840
4558,36499,https://platform.ecala.net/course/view.php?id=36499
4568,36509,https://platform.ecala.net/course/view.php?id=36509
3797,33934,https://platform.ecala.net/course/view.php?id=33934
3803,34005,https://platform.ecala.net/course/view.php?id=34005
4567,36508,https://platform.ecala.net/course/view.php?id=36508
4545,36477,https://platform.ecala.net/course/view.php?id=36477
4541,36446,https://platform.ecala.net/course/view.php?id=36446
4292,35867,https://platform.ecala.net/course/view.php?id=35867
4293,35868,https://platform.ecala.net/course/view.php?id=35868
3796,34010,https://platform.ecala.net/course/view.php?id=34010
4607,36570,https://platform.ecala.net/course/view.php?id=36570
3656,33679,https://platform.ecala.net/course/view.php?id=33679
3831,33321,https://platform.ecala.net/course/view.php?id=33321
3625,33937,https://platform.ecala.net/course/view.php?id=33937
3629,33653,https://platform.ecala.net/course/view.php?id=33653
3628,33698,https://platform.ecala.net/course/view.php?id=33698
3646,34043,https://platform.ecala.net/course/view.php?id=34043
3724,34035,https://platform.ecala.net/course/view.php?id=34035
4573,36514,https://platform.ecala.net/course/view.php?id=36514
3782,33773,https://platform.ecala.net/course/view.php?id=33773
3694,33933,https://platform.ecala.net/course/view.php?id=33933
3688,33656,https://platform.ecala.net/course/view.php?id=33656
3723,34021,https://platform.ecala.net/course/view.php?id=34021
4212,35682,https://platform.ecala.net/course/view.php?id=35682
4216,35687,https://platform.ecala.net/course/view.php?id=35687
4207,35676,https://platform.ecala.net/course/view.php?id=35676
4209,35678,https://platform.ecala.net/course/view.php?id=35678
4217,35688,https://platform.ecala.net/course/view.php?id=35688
4218,35689,https://platform.ecala.net/course/view.php?id=35689
4203,37343,https://platform.ecala.net/course/view.php?id=37343
4202,36371,https://platform.ecala.net/course/view.php?id=36371
4480,36347,https://platform.ecala.net/course/view.php?id=36347
4479,36346,https://platform.ecala.net/course/view.php?id=36346
4538,36443,https://platform.ecala.net/course/view.php?id=36443
4495,36372,https://platform.ecala.net/course/view.php?id=36372
4171,35600,https://platform.ecala.net/course/view.php?id=35600
4498,36375,https://platform.ecala.net/course/view.php?id=36375
4512,36389,https://platform.ecala.net/course/view.php?id=36389
3549,33020,https://platform.ecala.net/course/view.php?id=33020
3379,33683,https://platform.ecala.net/course/view.php?id=33683
4752,37394,https://platform.ecala.net/course/view.php?id=37394
3376,33649,https://platform.ecala.net/course/view.php?id=33649
3449,33031,https://platform.ecala.net/course/view.php?id=33031
3375,33239,https://platform.ecala.net/course/view.php?id=33239
3557,32994,https://platform.ecala.net/course/view.php?id=32994
3470,33013,https://platform.ecala.net/course/view.php?id=33013
3580,33005,https://platform.ecala.net/course/view.php?id=33005
3437,33941,https://platform.ecala.net/course/view.php?id=33941
3408,33160,https://platform.ecala.net/course/view.php?id=33160
3401,33688,https://platform.ecala.net/course/view.php?id=33688
3221,33645,https://platform.ecala.net/course/view.php?id=33645
3626,32912,https://platform.ecala.net/course/view.php?id=32912
3252,33151,https://platform.ecala.net/course/view.php?id=33151
3246,34023,https://platform.ecala.net/course/view.php?id=34023
3248,32933,https://platform.ecala.net/course/view.php?id=32933
3247,33213,https://platform.ecala.net/course/view.php?id=33213
3440,32861,https://platform.ecala.net/course/view.php?id=32861
3183,33945,https://platform.ecala.net/course/view.php?id=33945
3207,32927,https://platform.ecala.net/course/view.php?id=32927
3233,32859,https://platform.ecala.net/course/view.php?id=32859
3202,33149,https://platform.ecala.net/course/view.php?id=33149
3272,33753,https://platform.ecala.net/course/view.php?id=33753
3451,32922,https://platform.ecala.net/course/view.php?id=32922
3512,32920,https://platform.ecala.net/course/view.php?id=32920
3265,33233,https://platform.ecala.net/course/view.php?id=33233
3274,33839,https://platform.ecala.net/course/view.php?id=33839
3510,33703,https://platform.ecala.net/course/view.php?id=33703
4642,37270,https://platform.ecala.net/course/view.php?id=37270
3509,34025,https://platform.ecala.net/course/view.php?id=34025
3657,33196,https://platform.ecala.net/course/view.php?id=33196
3550,33195,https://platform.ecala.net/course/view.php?id=33195
3502,34031,https://platform.ecala.net/course/view.php?id=34031
4653,37281,https://platform.ecala.net/course/view.php?id=37281
3602,33500,https://platform.ecala.net/course/view.php?id=33500
3634,33277,https://platform.ecala.net/course/view.php?id=33277
3611,33684,https://platform.ecala.net/course/view.php?id=33684
3624,33971,https://platform.ecala.net/course/view.php?id=33971
3622,34034,https://platform.ecala.net/course/view.php?id=34034
3583,33972,https://platform.ecala.net/course/view.php?id=33972
3704,33212,https://platform.ecala.net/course/view.php?id=33212
3529,34018,https://platform.ecala.net/course/view.php?id=34018
3542,33651,https://platform.ecala.net/course/view.php?id=33651
3541,33261,https://platform.ecala.net/course/view.php?id=33261
3525,33507,https://platform.ecala.net/course/view.php?id=33507
3564,34042,https://platform.ecala.net/course/view.php?id=34042
3563,33652,https://platform.ecala.net/course/view.php?id=33652
3546,33666,https://platform.ecala.net/course/view.php?id=33666
3556,33296,https://platform.ecala.net/course/view.php?id=33296
3493,33697,https://platform.ecala.net/course/view.php?id=33697
3490,34024,https://platform.ecala.net/course/view.php?id=34024
3511,33165,https://platform.ecala.net/course/view.php?id=33165
3582,33167,https://platform.ecala.net/course/view.php?id=33167
3496,33243,https://platform.ecala.net/course/view.php?id=33243
3472,33161,https://platform.ecala.net/course/view.php?id=33161
3469,33251,https://platform.ecala.net/course/view.php?id=33251
3458,33755,https://platform.ecala.net/course/view.php?id=33755
3475,33242,https://platform.ecala.net/course/view.php?id=33242
3842,33175,https://platform.ecala.net/course/view.php?id=33175
2990,30969,https://platform.ecala.net/course/view.php?id=30969
2995,30971,https://platform.ecala.net/course/view.php?id=30971
1393,32505,https://platform.ecala.net/course/view.php?id=32505
3067,30972,https://platform.ecala.net/course/view.php?id=30972
3075,30974,https://platform.ecala.net/course/view.php?id=30974
3068,30973,https://platform.ecala.net/course/view.php?id=30973
2751,30957,https://platform.ecala.net/course/view.php?id=30957
2742,30952,https://platform.ecala.net/course/view.php?id=30952
2761,30954,https://platform.ecala.net/course/view.php?id=30954
3407,30995,https://platform.ecala.net/course/view.php?id=30995
3492,31001,https://platform.ecala.net/course/view.php?id=31001
3518,31003,https://platform.ecala.net/course/view.php?id=31003
3438,31000,https://platform.ecala.net/course/view.php?id=31000
3264,30984,https://platform.ecala.net/course/view.php?id=30984
3116,30982,https://platform.ecala.net/course/view.php?id=30982
3268,30990,https://platform.ecala.net/course/view.php?id=30990
2123,30909,https://platform.ecala.net/course/view.php?id=30909
1696,30883,https://platform.ecala.net/course/view.php?id=30883
2648,30943,https://platform.ecala.net/course/view.php?id=30943
2446,30932,https://platform.ecala.net/course/view.php?id=30932
1553,31707,https://platform.ecala.net/course/view.php?id=31707
1544,31905,https://platform.ecala.net/course/view.php?id=31905
1543,31699,https://platform.ecala.net/course/view.php?id=31699
1708,31146,https://platform.ecala.net/course/view.php?id=31146
1637,31140,https://platform.ecala.net/course/view.php?id=31140
1558,33059,https://platform.ecala.net/course/view.php?id=33059
1518,31924,https://platform.ecala.net/course/view.php?id=31924
1517,32025,https://platform.ecala.net/course/view.php?id=32025
1516,32797,https://platform.ecala.net/course/view.php?id=32797
1515,32325,https://platform.ecala.net/course/view.php?id=32325
1531,33465,https://platform.ecala.net/course/view.php?id=33465
1533,32515,https://platform.ecala.net/course/view.php?id=32515
1535,32507,https://platform.ecala.net/course/view.php?id=32507
1523,31127,https://platform.ecala.net/course/view.php?id=31127
1522,33406,https://platform.ecala.net/course/view.php?id=33406
1524,32324,https://platform.ecala.net/course/view.php?id=32324
1527,33055,https://platform.ecala.net/course/view.php?id=33055
1526,32620,https://platform.ecala.net/course/view.php?id=32620
2383,31192,https://platform.ecala.net/course/view.php?id=31192
2229,31180,https://platform.ecala.net/course/view.php?id=31180
2245,31182,https://platform.ecala.net/course/view.php?id=31182
2740,31214,https://platform.ecala.net/course/view.php?id=31214
1928,31158,https://platform.ecala.net/course/view.php?id=31158
1574,33502,https://platform.ecala.net/course/view.php?id=33502
2118,31173,https://platform.ecala.net/course/view.php?id=31173
3804,31018,https://platform.ecala.net/course/view.php?id=31018
3719,31019,https://platform.ecala.net/course/view.php?id=31019
3769,31026,https://platform.ecala.net/course/view.php?id=31026
3568,31010,https://platform.ecala.net/course/view.php?id=31010
3650,31013,https://platform.ecala.net/course/view.php?id=31013
3652,31011,https://platform.ecala.net/course/view.php?id=31011
3642,31012,https://platform.ecala.net/course/view.php?id=31012
3808,31046,https://platform.ecala.net/course/view.php?id=31046
1061,33473,https://platform.ecala.net/course/view.php?id=33473
2770,30705,https://platform.ecala.net/course/view.php?id=30705
1062,31368,https://platform.ecala.net/course/view.php?id=31368
1063,30841,https://platform.ecala.net/course/view.php?id=30841
2117,30659,https://platform.ecala.net/course/view.php?id=30659
2119,30662,https://platform.ecala.net/course/view.php?id=30662
2479,30687,https://platform.ecala.net/course/view.php?id=30687
2618,30691,https://platform.ecala.net/course/view.php?id=30691
2404,30681,https://platform.ecala.net/course/view.php?id=30681
2794,30708,https://platform.ecala.net/course/view.php?id=30708
3049,30724,https://platform.ecala.net/course/view.php?id=30724
3118,30730,https://platform.ecala.net/course/view.php?id=30730
1099,31657,https://platform.ecala.net/course/view.php?id=31657
1100,31650,https://platform.ecala.net/course/view.php?id=31650
1101,32928,https://platform.ecala.net/course/view.php?id=32928
1080,32587,https://platform.ecala.net/course/view.php?id=32587
1081,31100,https://platform.ecala.net/course/view.php?id=31100
1082,30843,https://platform.ecala.net/course/view.php?id=30843
1079,31381,https://platform.ecala.net/course/view.php?id=31381
3000,30719,https://platform.ecala.net/course/view.php?id=30719
1205,30603,https://platform.ecala.net/course/view.php?id=30603
1087,30593,https://platform.ecala.net/course/view.php?id=30593
1944,30648,https://platform.ecala.net/course/view.php?id=30648
1750,30636,https://platform.ecala.net/course/view.php?id=30636
1709,30635,https://platform.ecala.net/course/view.php?id=30635
1559,30621,https://platform.ecala.net/course/view.php?id=30621
1394,30619,https://platform.ecala.net/course/view.php?id=30619
1525,30615,https://platform.ecala.net/course/view.php?id=30615
1239,31679,https://platform.ecala.net/course/view.php?id=31679
1238,32015,https://platform.ecala.net/course/view.php?id=32015
1244,30830,https://platform.ecala.net/course/view.php?id=30830
1232,33036,https://platform.ecala.net/course/view.php?id=33036
1233,31107,https://platform.ecala.net/course/view.php?id=31107
1235,33052,https://platform.ecala.net/course/view.php?id=33052
1234,30854,https://platform.ecala.net/course/view.php?id=30854
1251,33449,https://platform.ecala.net/course/view.php?id=33449
1249,32016,https://platform.ecala.net/course/view.php?id=32016
1242,33719,https://platform.ecala.net/course/view.php?id=33719
1243,32316,https://platform.ecala.net/course/view.php?id=32316
1248,33275,https://platform.ecala.net/course/view.php?id=33275
1222,34046,https://platform.ecala.net/course/view.php?id=34046
3696,30799,https://platform.ecala.net/course/view.php?id=30799
1227,31115,https://platform.ecala.net/course/view.php?id=31115
1223,30857,https://platform.ecala.net/course/view.php?id=30857
1224,34030,https://platform.ecala.net/course/view.php?id=34030
1225,31114,https://platform.ecala.net/course/view.php?id=31114
1263,32868,https://platform.ecala.net/course/view.php?id=32868
1534,30866,https://platform.ecala.net/course/view.php?id=30866
1528,30867,https://platform.ecala.net/course/view.php?id=30867
3473,30749,https://platform.ecala.net/course/view.php?id=30749
1121,32302,https://platform.ecala.net/course/view.php?id=32302
3452,30748,https://platform.ecala.net/course/view.php?id=30748
3389,30745,https://platform.ecala.net/course/view.php?id=30745
3378,30746,https://platform.ecala.net/course/view.php?id=30746
3537,30755,https://platform.ecala.net/course/view.php?id=30755
1125,32212,https://platform.ecala.net/course/view.php?id=32212
3441,30754,https://platform.ecala.net/course/view.php?id=30754
1122,32590,https://platform.ecala.net/course/view.php?id=32590
1123,32592,https://platform.ecala.net/course/view.php?id=32592
1124,31646,https://platform.ecala.net/course/view.php?id=31646
3532,30753,https://platform.ecala.net/course/view.php?id=30753
3277,30735,https://platform.ecala.net/course/view.php?id=30735
3186,30736,https://platform.ecala.net/course/view.php?id=30736
1102,31996,https://platform.ecala.net/course/view.php?id=31996
3806,30775,https://platform.ecala.net/course/view.php?id=30775
3872,30777,https://platform.ecala.net/course/view.php?id=30777
3793,30774,https://platform.ecala.net/course/view.php?id=30774
